t_s,q_rad,dq_rad_s,current_a
6.1955191200004265,0.1518436449235067,0.4487989505128276,-0.86
6.205603076999978,0.1518436449235067,0.4487989505128276,-0.5700000000000001
6.215694426000482,0.15358897417550102,0.5235987755982988,-0.7000000000000001
6.225773263000519,0.15358897417550102,0.3739991254273563,-0.86
6.235858724000536,0.15358897417550102,0.3739991254273563,-0.7000000000000001
6.245957881000322,0.15358897417550102,0.2991993003418851,-0.86
6.25605995099977,0.15358897417550102,0.2991993003418851,-0.8
6.266151044000253,0.15533430342749532,0.3739991254273563,-0.79
6.27621922399976,0.15533430342749532,0.2991993003418851,-0.78
6.286286540000219,0.15707963267948966,0.2991993003418851,-0.8200000000000001
6.296358209000573,0.15707963267948966,0.5235987755982988,-0.8300000000000001
6.306436052999743,0.158824961931484,0.5235987755982988,-0.9
6.31652564199976,0.158824961931484,0.4487989505128276,-0.81
6.326617184000497,0.158824961931484,0.4487989505128276,-0.64
6.344649943999684,0.16057029118347835,0.5235987755982988,-0.8300000000000001
6.354730605000441,0.16057029118347835,0.3739991254273563,-0.86
6.364798817000519,0.16231562043547265,0.3739991254273563,-0.87
6.374869461000344,0.16231562043547265,0.4487989505128276,-0.91
6.38495649000015,0.16406094968746698,0.5235987755982988,-0.93
6.395044255000357,0.16580627893946132,0.8975979010256552,-0.9500000000000001
6.405151349999869,0.16755160819145565,1.2715970264530114,-0.96
6.415243851000014,0.1710422666954443,1.8699956271367817,-1.02
6.42534521700054,0.1762782544514273,2.543194052906023,-1.05
6.435430133999944,0.18151424220741028,2.9171931783333793,-1.09
6.445499082000424,0.18675022996339327,3.3659921288462074,-1.11
6.455569085999741,0.19198621771937624,3.440791953931678,-1.11
6.4656412340000315,0.19722220547535926,2.8423933532479078,-1.08
6.475719238999773,0.19896753472735357,1.720395976965839,-1.03
6.485867967000559,0.2007128639793479,0.6731984257692414,-0.93
6.495948755999962,0.2007128639793479,0.0,-0.92
6.5140709289998995,0.19896753472735357,-0.2243994752564138,-0.9
6.524164166999981,0.19896753472735357,-0.5235987755982988,-0.8300000000000001
6.534247354999934,0.19547687622336493,-1.1219973762820687,-0.81
6.544324208000035,0.19198621771937624,-1.8699956271367817,-0.77
6.5544085490000725,0.18675022996339327,-2.7675935281624366,-0.67
6.564495642000111,0.17976891295541594,-3.889590904444506,-0.45
6.574570990000211,0.1710422666954443,-5.3107875810684595,-0.42
6.584676036000019,0.1710422666954443,-5.385587406153931,-0.42
6.594772506000481,0.15707963267948966,-7.330382858376184,-0.25
6.6048651669998435,0.1413716694115407,-9.49957778585485,-0.04
6.6149339869998585,0.12566370614359174,-8.901179185171081,-0.05
6.625014872000065,0.11519173063162576,-6.8067840827778845,-0.13
6.635107213000083,0.10646508437165411,-5.3107875810684595,-0.14
6.645207651000419,0.09773843811168247,-5.161187930897517,-0.11
6.655298808000225,0.09773843811168247,-5.161187930897517,-0.09
6.66541316599978,0.08726646259971647,-5.983986006837701,-0.12
6.675498851000157,0.08726646259971647,-6.058785831923172,-0.05
6.685593817000154,0.07504915783575616,-7.405182683461655,0.14
6.6957024789999195,0.07330382858376185,-7.479982508547127,0.12
6.705805636999685,0.061086523819801536,-7.779181808889012,0.19
6.715908635000233,0.061086523819801536,-7.704381983803541,0.11
6.725997680000546,0.05235987755982989,-5.834386356666759,0.11
6.736082948999865,0.0471238898038469,-3.291192303760736,0.03
6.74615794500005,0.0471238898038469,-3.1415926535897927,0.01
6.756230541999685,0.04537856055185257,-1.7951958020513104,-0.07
6.766311234000568,0.04188790204786391,-1.3463968515384828,-0.01
6.776441850000083,0.04188790204786391,-1.3463968515384828,-0.08
6.786531534999995,0.04014257279586959,-1.2715970264530114,0.05
6.796637860999908,0.038397243543875255,-1.4211966766239539,0.0
6.806719930000327,0.03490658503988659,-1.7951958020513104,0.07
6.816789581000194,0.029670597283903605,-2.468394227820552,0.06
6.826858849000018,0.024434609527920616,-3.2163924786752647,0.13
6.836950421000438,0.017453292519943295,-4.039190554615448,0.21
6.847043466000287,0.008726646259971648,-5.235987755982989,0.34
6.857125565999922,-0.0017453292519943296,-6.133585657008643,0.45
6.86719880200053,-0.003490658503988659,-6.133585657008643,0.22
6.877280614000483,-0.010471975511965978,-5.3107875810684595,0.4
6.887366714000564,-0.012217304763960308,-5.235987755982989,0.33
6.897462830999757,-0.015707963267948967,-3.2163924786752647,0.28
6.907534627000132,-0.017453292519943295,-1.1967972013675403,0.24
6.9176078310001685,-0.017453292519943295,-0.2243994752564138,0.22
6.927680585999951,-0.017453292519943295,0.0,0.27
6.937768927000434,-0.017453292519943295,0.0,0.36
6.947850610999922,-0.017453292519943295,0.0,0.38
6.957930503000171,-0.017453292519943295,0.0,0.45
6.968004571000165,-0.017453292519943295,0.0,0.28
6.9780895510002665,-0.017453292519943295,0.0,0.46
6.988189700000476,-0.017453292519943295,0.0,0.52
6.998278009000387,-0.017453292519943295,0.0,0.48
7.008356684999853,-0.017453292519943295,0.0,0.24
7.018464257999767,-0.017453292519943295,0.0,0.41000000000000003
7.028554966999764,-0.017453292519943295,0.0,0.53
7.038655307999761,-0.017453292519943295,-0.07479982508547127,0.46
7.048736927999926,-0.017453292519943295,-0.07479982508547127,0.49
7.058809363999899,-0.017453292519943295,-0.07479982508547127,0.53
7.0688730950005265,-0.017453292519943295,-0.14959965017094254,0.49
7.078954939000141,-0.019198621771937627,-0.2243994752564138,0.55
7.08904145500037,-0.019198621771937627,-0.2991993003418851,0.52
7.099159045000306,-0.019198621771937627,-0.2991993003418851,0.47000000000000003
7.1092586499999015,-0.020943951023931956,-0.4487989505128276,0.55
7.119344527000067,-0.020943951023931956,-0.2991993003418851,0.5700000000000001
7.129434723000486,-0.020943951023931956,-0.2991993003418851,0.55
7.139503127000353,-0.020943951023931956,-0.14959965017094254,0.58
7.1495915309997145,-0.022689280275926284,-0.14959965017094254,0.58
7.159687391999796,-0.022689280275926284,-0.2243994752564138,0.6
7.169767219999812,-0.022689280275926284,-0.2991993003418851,0.72
7.179915243999858,-0.024434609527920616,-0.3739991254273563,0.59
7.190008001000024,-0.024434609527920616,-0.2991993003418851,0.67
7.200122422000277,-0.024434609527920616,-0.2243994752564138,0.7000000000000001
7.210216907000358,-0.024434609527920616,-0.07479982508547127,0.77
7.220306111999889,-0.024434609527920616,0.0,0.81
7.230371571000433,-0.024434609527920616,0.0,0.78
7.240445446999729,-0.024434609527920616,0.0,0.85
7.250527995000084,-0.024434609527920616,-0.07479982508547127,0.16
7.260600847000205,-0.026179938779914945,-0.4487989505128276,0.89
7.270688515000074,-0.026179938779914945,-0.4487989505128276,0.5
7.280786135999733,-0.026179938779914945,-0.14959965017094254,0.88
7.290855308000573,-0.026179938779914945,-0.14959965017094254,0.6900000000000001
7.300957696999831,-0.026179938779914945,0.0,0.8200000000000001
7.311045684999954,-0.026179938779914945,0.0,0.8
7.321121193000181,-0.026179938779914945,0.07479982508547127,0.9
7.331198589000451,-0.027925268031909273,-0.07479982508547127,0.92
7.341272753000339,-0.027925268031909273,-0.07479982508547127,0.91
7.351353668999764,-0.027925268031909273,-0.07479982508547127,0.91
7.3615604160004295,-0.027925268031909273,-0.14959965017094254,0.92
7.37170338299984,-0.027925268031909273,-0.2991993003418851,0.9400000000000001
7.381789291000132,-0.029670597283903605,-0.4487989505128276,1.05
7.391889759999685,-0.029670597283903605,-0.5235987755982988,1.02
7.401960467999743,-0.031415926535897934,-0.5235987755982988,0.81
7.412035815999843,-0.033161255787892266,-0.5983986006837702,0.99
7.422117404000346,-0.033161255787892266,-0.5983986006837702,0.8
7.4322107369998776,-0.03490658503988659,-0.7479982508547126,0.99
7.44234986399988,-0.03490658503988659,-0.7479982508547126,0.75
7.452440636000574,-0.03665191429188092,-0.9723977261111265,1.03
7.462536113000169,-0.03665191429188092,-0.9723977261111265,0.8
7.4726276860001235,-0.038397243543875255,-1.1967972013675403,1.03
7.482703130000118,-0.04014257279586959,-1.0471975511965976,1.05
7.492783597999733,-0.04014257279586959,-1.0471975511965976,0.6900000000000001
7.50287101000049,-0.04188790204786391,-1.3463968515384828,1.05
7.512941013999807,-0.04188790204786391,-1.3463968515384828,0.63
7.523038443000587,-0.04537856055185257,-1.645596151880368,1.09
7.533114558999841,-0.04537856055185257,-1.645596151880368,0.76
7.543208531000346,-0.04886921905584123,-1.8699956271367817,1.08
7.5532983760003845,-0.05235987755982989,-1.944795452222253,1.12
7.5633667470001456,-0.05585053606381855,-1.8699956271367817,1.12
7.573438031000478,-0.05759586531581288,-1.2715970264530114,1.05
7.583526115000495,-0.05759586531581288,-0.2991993003418851,0.9500000000000001
7.593608600000152,-0.05759586531581288,0.07479982508547127,0.92
7.603684427000189,-0.05759586531581288,0.07479982508547127,0.74
7.613981706999766,-0.05759586531581288,0.07479982508547127,0.81
7.624060095000459,-0.05585053606381855,0.2243994752564138,0.92
7.634139251000306,-0.05585053606381855,0.2243994752564138,1.0
7.64423904799969,-0.05585053606381855,0.07479982508547127,0.98
7.6543316770003,-0.05585053606381855,0.07479982508547127,1.05
7.664417457000127,-0.05585053606381855,0.07479982508547127,0.97
7.674516230000336,-0.05585053606381855,0.0,0.97
7.684597817999929,-0.05585053606381855,0.0,1.02
7.694755090000399,-0.05585053606381855,0.0,0.88
7.706095112999719,-0.05585053606381855,0.0,0.9500000000000001
7.716372519000288,-0.05585053606381855,0.0,0.89
7.727736255000309,-0.05585053606381855,0.0,0.97
7.737842805000582,-0.05585053606381855,0.0,1.01
7.74788695100051,-0.05585053606381855,0.0,0.96
7.7579580419997,-0.05585053606381855,-0.14959965017094254,0.99
7.768126355000277,-0.05585053606381855,0.0,1.0
7.778221575999851,-0.05585053606381855,0.0,0.8200000000000001
7.78831532500044,-0.05585053606381855,-0.07479982508547127,1.04
7.798412562000522,-0.05585053606381855,-0.07479982508547127,1.01
7.808511655000075,-0.05585053606381855,0.0,1.09
7.81861135500003,-0.05585053606381855,0.0,1.04
7.828708688000006,-0.05585053606381855,0.0,1.11
7.838801091999812,-0.05759586531581288,0.0,1.11
7.84886984700006,-0.05759586531581288,0.0,1.22
7.858978059000037,-0.05759586531581288,0.0,1.24
7.869079392000458,-0.05759586531581288,0.0,0.75
7.879178772999694,-0.05759586531581288,-0.2243994752564138,1.26
7.8893809740002325,-0.05759586531581288,-0.2243994752564138,1.04
7.8994623700000375,-0.05759586531581288,0.0,1.28
7.909549494000203,-0.05759586531581288,0.0,0.74
7.9196498020000945,-0.05934119456780721,-0.6731984257692414,1.09
7.929792161000478,-0.06283185307179587,-1.3463968515384828,1.34
7.939888885000073,-0.0645771823237902,-1.7951958020513104,1.33
7.949957511999855,-0.06806784082777886,-2.019595277307724,1.3900000000000001
7.960020219000398,-0.07155849933176751,-1.5707963267948963,1.24
7.9701410079997,-0.07330382858376185,-1.0471975511965976,1.18
7.980227459999696,-0.07330382858376185,-0.7479982508547126,1.21
7.990311063999798,-0.07504915783575616,-0.4487989505128276,1.1400000000000001
8.000390795000385,-0.07504915783575616,-0.4487989505128276,1.1300000000000001
8.010472318999746,-0.07679448708775051,-0.822798075940184,1.07
8.020553522000228,-0.08028514559173917,-1.3463968515384828,1.08
8.030624388999968,-0.08203047484373349,-1.645596151880368,0.91
8.040694872000131,-0.08552113334772216,-1.4959965017094252,1.01
8.050792492000255,-0.08552113334772216,-1.4959965017094252,0.8
8.060861918999763,-0.08726646259971647,-1.1967972013675403,0.96
8.070961012000225,-0.08726646259971647,-1.1219973762820687,0.81
8.081034407000516,-0.08901179185171082,-0.7479982508547126,0.9400000000000001
8.091102745999706,-0.08901179185171082,-0.6731984257692414,0.43
8.101188557000569,-0.08901179185171082,-0.6731984257692414,0.9400000000000001
8.111261920000288,-0.09075712110370514,-0.4487989505128276,0.89
8.121345684000516,-0.09075712110370514,-0.4487989505128276,0.66
8.13142864800011,-0.09250245035569948,-0.822798075940184,0.93
8.141500507000274,-0.09250245035569948,-0.8975979010256552,0.72
8.151568461999886,-0.0942477796076938,-1.3463968515384828,0.91
8.161662497999714,-0.0942477796076938,-1.3463968515384828,0.51
8.171753237999837,-0.09773843811168247,-1.4211966766239539,0.91
8.181898957000158,-0.09948376736367678,-1.5707963267948963,0.98
8.192001377000452,-0.10297442586766545,-1.7951958020513104,0.9500000000000001
8.202083508999749,-0.10646508437165411,-2.0943951023931953,0.98
8.21263721700052,-0.1117010721276371,-2.2439947525641375,0.98
8.222740277999947,-0.11519173063162576,-2.3187945776496095,0.98
8.23285700300039,-0.11519173063162576,-2.3187945776496095,0.84
8.245004747999701,-0.12042771838760874,-3.2163924786752647,1.03
8.255103456000143,-0.12042771838760874,-3.2163924786752647,0.9
8.265180403000159,-0.1291543646475804,-4.413189680042805,1.1400000000000001
8.275298857000053,-0.13788101090755203,-5.460387231239403,1.17
8.285400765000304,-0.15009831567151233,-6.357985132265058,1.3
8.295496562000153,-0.158824961931484,-5.6847867064958155,1.24
8.305598277999707,-0.16406094968746698,-3.7399912542735634,1.08
8.315694939000423,-0.16755160819145565,-1.944795452222253,1.04
8.32581883200055,-0.16929693744344998,-1.0471975511965976,0.77
8.335911428000145,-0.1710422666954443,-0.7479982508547126,0.91
8.345983383000203,-0.1710422666954443,-0.5983986006837702,0.9500000000000001
8.356068683000558,-0.17278759594743864,-0.7479982508547126,0.97
8.36615526300011,-0.17453292519943295,-1.0471975511965976,0.91
8.37624341100036,-0.1762782544514273,-1.2715970264530114,1.0
8.386328870999932,-0.17976891295541594,-1.720395976965839,0.98
8.396426907000205,-0.1832595714594046,-2.0943951023931953,0.9500000000000001
8.40648519699971,-0.1884955592153876,-2.3187945776496095,1.03
8.416579841000384,-0.19198621771937624,-2.543194052906023,1.05
8.426671797999916,-0.19896753472735357,-3.440791953931678,1.1400000000000001
8.436750793000101,-0.2059488517353309,-4.487989505128275,1.25
8.446837981000499,-0.21642082724729686,-5.609986881410345,1.29
8.45694030499999,-0.22689280275926285,-6.133585657008643,1.3900000000000001
8.467025445000218,-0.23561944901923448,-5.011588280726574,1.17
8.477154971000346,-0.24085543677521748,-3.3659921288462074,1.22
8.48725006299992,-0.2426007660272118,-1.4211966766239539,1.17
8.49734233900017,-0.2426007660272118,-0.2991993003418851,0.9400000000000001
8.507427319000271,-0.2426007660272118,-0.2991993003418851,1.11
8.517586287000086,-0.2426007660272118,-0.2991993003418851,0.86
8.527735366000343,-0.24434609527920614,-0.2243994752564138,1.12
8.537825114000043,-0.24434609527920614,0.0,1.09
8.547911790000398,-0.24434609527920614,0.0,1.1500000000000001
8.558086758000172,-0.24434609527920614,0.0,1.1400000000000001
8.568277919000138,-0.24434609527920614,0.0,1.12
8.57836907500041,-0.24434609527920614,0.0,1.1300000000000001
8.588484136999796,-0.24434609527920614,0.0,1.0
8.59858246099975,-0.24434609527920614,-0.14959965017094254,1.1500000000000001
8.608683442000256,-0.24434609527920614,0.0,1.1500000000000001
8.61876422899968,-0.24434609527920614,0.0,1.1500000000000001
8.628836728000351,-0.24434609527920614,-0.07479982508547127,1.12
8.639007599999786,-0.24434609527920614,-0.14959965017094254,0.81
8.650361031000102,-0.2460914245312005,-0.4487989505128276,1.1500000000000001
8.660455322999951,-0.2460914245312005,-0.4487989505128276,0.75
8.670542415000455,-0.2460914245312005,-0.4487989505128276,1.0
8.680622210000365,-0.2478367537831948,-0.5235987755982988,1.1500000000000001
8.69071227800032,-0.2478367537831948,-0.5235987755982988,1.03
8.700801257999956,-0.24958208303518914,-0.6731984257692414,1.19
8.710905822999848,-0.24958208303518914,-0.5235987755982988,1.16
8.721004883000205,-0.24958208303518914,-0.5235987755982988,0.71
8.731105032000414,-0.25132741228718347,-0.5235987755982988,1.1500000000000001
8.74119583599986,-0.25132741228718347,-0.5235987755982988,0.8200000000000001
8.751273007000236,-0.25132741228718347,-0.2991993003418851,1.03
8.76133411400042,-0.2530727415391778,-0.4487989505128276,1.1300000000000001
8.771420660999866,-0.25481807079117214,-0.5235987755982988,1.16
8.781502697000178,-0.25481807079117214,-0.5235987755982988,1.24
8.791615422000177,-0.25481807079117214,-0.3739991254273563,1.17
8.801720723000471,-0.25656340004316647,-0.07479982508547127,1.1400000000000001
8.811821479000173,-0.25481807079117214,0.0,0.9
8.821922490999896,-0.25656340004316647,0.0,1.17
8.832010574999913,-0.25481807079117214,0.07479982508547127,0.9500000000000001
8.842117987000165,-0.25481807079117214,0.07479982508547127,1.16
8.852198837999822,-0.25481807079117214,0.14959965017094254,1.1400000000000001
8.862280264999754,-0.25481807079117214,0.07479982508547127,1.16
8.872355194999727,-0.25481807079117214,0.2243994752564138,1.07
8.882458095000402,-0.25481807079117214,0.2243994752564138,0.99
8.892545538000377,-0.2530727415391778,0.5983986006837702,1.18
8.902632502000415,-0.2530727415391778,0.5983986006837702,0.93
8.912728776999757,-0.25132741228718347,0.8975979010256552,1.07
8.92280316400047,-0.25132741228718347,0.9723977261111265,0.44
8.932860206000441,-0.24958208303518914,1.0471975511965976,1.0
8.942962434000037,-0.2460914245312005,1.7951958020513104,0.93
8.953060980999908,-0.2426007660272118,2.7675935281624366,0.85
8.963874703000329,-0.23736477827122884,2.9171931783333793,0.8200000000000001
8.973969505999776,-0.23212879051524585,2.3935944027350806,0.8300000000000001
8.98407192600007,-0.23038346126325152,1.645596151880368,0.86
8.994156266000573,-0.22863813201125718,0.822798075940184,0.87
9.004245533000358,-0.22863813201125718,0.4487989505128276,0.8200000000000001
9.014325711999845,-0.22863813201125718,0.3739991254273563,0.73
9.02442586000052,-0.22863813201125718,0.3739991254273563,0.8200000000000001
9.034504566000578,-0.22689280275926285,0.6731984257692414,0.81
9.04461780299971,-0.22514747350726852,1.1967972013675403,0.79
9.055760469999768,-0.22165681500327988,1.645596151880368,0.72
9.065875817999768,-0.2181661564992912,1.8699956271367817,0.7000000000000001
9.075969118000103,-0.21642082724729686,1.4211966766239539,0.68
9.086067154000375,-0.21467549799530256,1.0471975511965976,0.6900000000000001
9.096133508000094,-0.21293016874330822,0.822798075940184,0.6
9.106210486999771,-0.2111848394913139,0.5983986006837702,0.71
9.116292009000063,-0.2111848394913139,0.2243994752564138,0.76
9.126391101000081,-0.2111848394913139,0.0,0.68
9.136483985000268,-0.2111848394913139,0.14959965017094254,0.66
9.146592901000076,-0.20943951023931956,0.2991993003418851,0.6900000000000001
9.156735483000375,-0.20943951023931956,0.4487989505128276,0.64
9.166891185999702,-0.20943951023931956,0.4487989505128276,0.51
9.176990310000292,-0.20769418098732523,0.5983986006837702,0.58
9.187082360999739,-0.2059488517353309,1.1967972013675403,0.5700000000000001
9.197176589000264,-0.20245819323134226,2.019595277307724,0.49
9.207284865000474,-0.19547687622336493,3.0667928285043216,0.41000000000000003
9.217473370000334,-0.1884955592153876,4.263590029871862,0.31
9.227614991999872,-0.17802358370342164,5.983986006837701,0.12
9.237716323999848,-0.16580627893946132,6.956383732948828,0.09
9.247808310999972,-0.16580627893946132,6.956383732948828,0.07
9.25789527500001,-0.15358897417550102,6.8067840827778845,0.04
9.26797058900047,-0.15358897417550102,6.731984257692415,0.01
9.278073041000425,-0.1466076571675237,4.861988630555632,0.16
9.288173349000317,-0.14311699866353503,2.6927937030769655,0.15
9.298269369000081,-0.1413716694115407,0.7479982508547126,0.28
9.308385678000377,-0.1413716694115407,0.7479982508547126,0.3
9.318474720999802,-0.14311699866353503,0.0,0.28
9.32855810000001,-0.14311699866353503,0.0,0.28
9.338649766999879,-0.14311699866353503,0.0,0.34
9.348714937000295,-0.14311699866353503,0.0,0.25
9.35880077999991,-0.14311699866353503,0.0,0.31
9.368928609999784,-0.14311699866353503,0.0,0.38
9.379012501000034,-0.14311699866353503,0.0,0.34
9.389100391999818,-0.14311699866353503,0.0,0.3
9.399182234999898,-0.14311699866353503,0.0,0.38
9.409247853000124,-0.14311699866353503,0.0,0.33
9.419318815999759,-0.14311699866353503,0.0,0.36
9.429391505999774,-0.14311699866353503,0.0,0.38
9.439461988000403,-0.14311699866353503,0.0,0.39
9.449544375000187,-0.14311699866353503,0.0,0.3
9.459615945999758,-0.14311699866353503,0.0,0.41000000000000003
9.469701437000367,-0.14311699866353503,0.0,0.19
9.479769775000022,-0.14311699866353503,0.0,0.32
9.489839937000397,-0.14311699866353503,0.0,0.33
9.499910579999778,-0.14311699866353503,0.0,0.34
9.509980038000322,-0.14311699866353503,0.0,0.37
9.520069401,-0.14311699866353503,0.0,0.33
9.530228688000534,-0.14311699866353503,0.0,0.32
9.540323107999939,-0.14311699866353503,0.0,0.37
9.55040658300004,-0.14311699866353503,0.0,0.31
9.560494250000374,-0.14311699866353503,0.0,0.3
9.570582780999757,-0.14311699866353503,-0.07479982508547127,0.29
9.580682032999903,-0.14311699866353503,0.0,0.28
9.59805936399971,-0.14311699866353503,0.0,0.27
9.608156375999897,-0.14311699866353503,0.0,0.27
9.61824468299983,-0.14311699866353503,0.0,0.22
9.62833123099972,-0.14311699866353503,0.0,0.22
9.63843310700031,-0.14311699866353503,0.0,0.26
9.648521478000475,-0.14311699866353503,0.0,0.18
9.659570636000353,-0.14311699866353503,0.0,0.16
9.669675424000161,-0.14311699866353503,0.0,0.13
9.679780596000455,-0.14311699866353503,0.0,0.26
9.689868358999775,-0.14311699866353503,-0.14959965017094254,0.15
9.699960027000088,-0.14311699866353503,0.0,0.21
9.710089488000449,-0.14311699866353503,0.0,0.23
9.720162083000105,-0.14311699866353503,0.0,0.24
9.730264151000483,-0.14311699866353503,0.0,0.25
9.740360490000057,-0.14311699866353503,0.0,0.12
9.750452414000392,-0.14311699866353503,0.0,0.25
9.760546929000157,-0.14311699866353503,0.0,0.1
9.77062976399975,-0.14311699866353503,0.0,0.21
9.780888449000486,-0.14311699866353503,0.0,0.16
9.791046807000384,-0.14311699866353503,0.0,0.13
9.801137962999746,-0.14311699866353503,0.0,0.16
9.811237503000484,-0.14311699866353503,0.0,0.05
9.821331537999868,-0.14311699866353503,0.0,0.12
9.831423397000435,-0.14311699866353503,0.0,0.16
9.841507095000452,-0.14311699866353503,0.0,0.18
9.851582152999981,-0.14311699866353503,0.0,0.16
9.861668282999744,-0.14311699866353503,0.0,0.22
9.871776175000377,-0.14311699866353503,0.0,0.12
9.881878627000333,-0.14311699866353503,0.0,0.07
9.891977846000373,-0.14311699866353503,0.0,0.08
9.902159948999724,-0.14311699866353503,0.0,0.07
9.912256032999721,-0.14311699866353503,0.0,0.09
9.92234433900012,-0.14311699866353503,0.0,0.09
9.932442150000497,-0.14311699866353503,0.0,0.09
9.942532441000367,-0.14311699866353503,0.0,0.08
9.952627692000533,-0.14311699866353503,0.0,-0.02
9.962705310000274,-0.14311699866353503,0.0,0.05
9.97278417600046,-0.14311699866353503,0.0,0.1
9.982858018000115,-0.14311699866353503,0.0,-0.03
9.992932371999814,-0.14311699866353503,0.0,-0.03
10.003021350999916,-0.14311699866353503,0.0,0.0
10.013122330000442,-0.14311699866353503,0.0,-0.08
10.023570848000418,-0.14311699866353503,0.0,-0.04
10.03383593200033,-0.14311699866353503,0.0,-0.09
10.043934510999861,-0.14311699866353503,0.0,-0.15
10.05401184099992,-0.14311699866353503,0.0,-0.18
10.06410763599979,-0.14311699866353503,0.0,-0.22
10.07419475900042,-0.14311699866353503,0.0,-0.2
10.084288922000269,-0.14311699866353503,0.0,-0.22
10.09449733099973,-0.14311699866353503,0.0,-0.21
10.10459267799979,-0.14311699866353503,0.0,-0.22
10.114886563000255,-0.14311699866353503,0.0,-0.24
10.124987031000273,-0.14311699866353503,0.0,-0.24
10.135072232999846,-0.1413716694115407,0.0,-0.2
10.145155260000138,-0.1413716694115407,0.0,-0.3
10.155246318000536,-0.1413716694115407,0.0,-0.26
10.165324256000531,-0.1413716694115407,0.0,-0.36
10.175421588000063,-0.1413716694115407,0.0,-0.35000000000000003
10.186094501000298,-0.1413716694115407,0.0,-0.35000000000000003
10.196194967999872,-0.1413716694115407,0.0,-0.39
10.215159102000143,-0.1413716694115407,0.0,-0.41000000000000003
10.225248816999738,-0.1413716694115407,0.0,-0.5
10.235564303000501,-0.1413716694115407,0.0,-0.42
10.245649794000201,-0.1413716694115407,0.0,-0.55
10.255731860000196,-0.1413716694115407,0.0,-0.58
10.26581882299979,-0.1413716694115407,0.0,-0.3
10.275949947999834,-0.1413716694115407,0.14959965017094254,-0.48
10.286089393000111,-0.1413716694115407,0.14959965017094254,-0.44
10.296248358999947,-0.1413716694115407,0.07479982508547127,-0.61
10.306353914999818,-0.1413716694115407,0.0,-0.47000000000000003
10.31642698900032,-0.1413716694115407,0.0,-0.44
10.326526720000402,-0.1413716694115407,0.0,-0.61
10.336628339000526,-0.1413716694115407,0.0,-0.22
10.346706406000521,-0.1413716694115407,0.0,-0.39
10.356783352000093,-0.1413716694115407,0.0,-0.54
10.366864329999771,-0.1413716694115407,0.0,-0.11
10.378096985000411,-0.13962634015954636,0.2243994752564138,-0.5700000000000001
10.388186475000111,-0.13962634015954636,0.2243994752564138,-0.48
10.398267262000445,-0.13962634015954636,0.2991993003418851,-0.6
10.40833659100008,-0.13962634015954636,0.3739991254273563,-0.31
10.41842188999999,-0.13788101090755203,0.5235987755982988,-0.65
10.428511828999945,-0.13788101090755203,0.5235987755982988,-0.48
10.438589127000341,-0.13613568165555773,0.822798075940184,-0.68
10.457969025999773,-0.13613568165555773,0.6731984257692414,-0.68
10.468046963999768,-0.13439035240356337,0.822798075940184,-0.74
10.478121734000524,-0.1308996938995747,1.645596151880368,-0.78
10.488204985000266,-0.12566370614359174,3.1415926535897927,-0.87
10.49827786700007,-0.1239183768915974,3.2163924786752647,-0.5700000000000001
10.508346780000466,-0.11519173063162576,4.5627893302137466,-0.9400000000000001
10.518437263000123,-0.10646508437165411,5.759586531581288,-0.99
10.528562659999807,-0.0942477796076938,6.582384607521472,-1.12
10.538659863000248,-0.08203047484373349,6.881583907863356,-1.26
10.548738536999736,-0.07330382858376185,5.6847867064958155,-1.21
10.558882813999844,-0.06806784082777886,3.665191429188092,-1.05
10.56898641800035,-0.06806784082777886,3.515591779017149,-0.66
10.579074021000451,-0.0645771823237902,1.7951958020513104,-1.02
10.58920376900005,-0.0645771823237902,1.645596151880368,-0.73
10.599535512999864,-0.0645771823237902,0.822798075940184,-1.0
10.60975813100049,-0.0645771823237902,0.2991993003418851,-1.01
10.619851110000127,-0.06283185307179587,0.07479982508547127,-0.98
10.629966170000444,-0.06283185307179587,0.0,-1.06
10.640052524000566,-0.06283185307179587,0.07479982508547127,-1.03
10.650141279000309,-0.06283185307179587,0.07479982508547127,-0.97
10.660234738000327,-0.06283185307179587,0.14959965017094254,-1.0
10.670321028000217,-0.061086523819801536,0.4487989505128276,-0.86
10.68045442499988,-0.05934119456780721,1.0471975511965976,-1.04
10.690534540000044,-0.05934119456780721,1.1219973762820687,-0.55
10.70061842999985,-0.05585053606381855,2.019595277307724,-1.23
10.710706544999994,-0.05585053606381855,2.0943951023931953,-1.1400000000000001
10.720801315999779,-0.050614548307835565,2.8423933532479078,-1.23
10.730894135000199,-0.050614548307835565,2.9171931783333793,-1.05
10.741075886000544,-0.04363323129985824,3.8147910793590345,-1.31
10.751171040999907,-0.04363323129985824,3.889590904444506,-0.78
10.76125934799984,-0.03490658503988659,5.235987755982989,-1.41
10.771355975000006,-0.022689280275926284,6.507584782436,-1.58
10.781441273999917,-0.022689280275926284,6.582384607521472,-1.12
10.79155419000017,-0.008726646259971648,7.405182683461655,-1.7
10.801649601000463,0.0,5.535187056324873,-1.52
10.811808694999854,0.0017453292519943296,2.9919930034188504,-1.4000000000000001
10.822128437000174,0.003490658503988659,1.0471975511965976,-1.34
10.832213767000212,0.003490658503988659,0.2243994752564138,-1.29
10.842290200000207,0.003490658503988659,0.07479982508547127,-1.33
10.852365994000138,0.003490658503988659,0.0,-1.27
10.86261139599992,0.003490658503988659,0.0,-1.35
